candidate_row	gene_symbol	nuclease_pam_class	rank	target_interval	run_accession	study	condition	replicate_type	biological_replicate	technical_replicate	guide_fully_in_replicate_peak	guide_any_replicate_peak_overlap	overlap_bp	replicate_peak_id	replicate_peak_signal	distance_to_summit
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
16	Tfeb	SpCas9_NGG	5	chr17:48096478-48096501	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
17	Tfeb	CjCas9_NNNVRYM	1	chr17:48096432-48096461	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
18	Tfeb	CjCas9_NNNVRYM	2	chr17:48096426-48096455	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
19	Tfeb	CjCas9_NNNVRYM	3	chr17:48096420-48096449	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
20	Tfeb	CjCas9_NNNVRYM	4	chr17:48096441-48096470	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
21	Tfeb	CjCas9_NNNVRYM	5	chr17:48096388-48096417	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
22	Tfeb	Nme2Cas9_NNNNCC	1	chr17:48096426-48096456	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
23	Tfeb	Nme2Cas9_NNNNCC	2	chr17:48096419-48096449	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
24	Tfeb	Nme2Cas9_NNNNCC	3	chr17:48096368-48096398	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
25	Tfeb	Nme2Cas9_NNNNCC	4	chr17:48096367-48096397	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR22516047	ZhangL_2024	sham_WT	biological	3		False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR22516048	ZhangL_2024	sham_WT	biological	2		False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR22516042	ZhangL_2024	stroke_WT	biological	3		False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR22516043	ZhangL_2024	stroke_WT	biological	2		False	False	0			NA
26	Tfeb	Nme2Cas9_NNNNCC	5	chr17:48096321-48096351	SRR22516044	ZhangL_2024	stroke_WT	biological	1		False	False	0			NA
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	24	peak_53474	1936.873291	-123
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	24	peak_68854	2358.699219	-164
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_41136	1954.188599	-142
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_41010	2004.708496	-140
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_40568	2114.513672	-135
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_40473	2375.141113	-158
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	24	peak_40664	2000.845215	-142
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	24	peak_40495	2243.980957	-125
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	24	peak_52965	7941.246094	-140
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	24	peak_55818	9687.450195	-141
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	24	peak_60516	5839.124512	-125
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	24	peak_63979	5533.349609	-139
27	Tfe3	Un1Cas12f1_TTTR	1	chrX:7628691-7628715	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	24	peak_63506	6337.002441	-132
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	24	peak_53474	1936.873291	-146
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	24	peak_68854	2358.699219	-187
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_41136	1954.188599	-165
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_41010	2004.708496	-163
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_40568	2114.513672	-158
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_40473	2375.141113	-181
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	24	peak_40664	2000.845215	-165
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	24	peak_40495	2243.980957	-148
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	24	peak_52965	7941.246094	-163
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	24	peak_55818	9687.450195	-164
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	24	peak_60516	5839.124512	-148
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	24	peak_63979	5533.349609	-162
28	Tfe3	Un1Cas12f1_TTTR	2	chrX:7628668-7628692	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	24	peak_63506	6337.002441	-155
29	Tfe3	Un1Cas12f1_TTTR	3	chrX:7628500-7628524	SRR5617659	Gosselin_2017	homeostatic	biological	1		False	False	0			NA
29	Tfe3	Un1Cas12f1_TTTR	3	chrX:7628500-7628524	SRR5617660	Gosselin_2017	homeostatic	biological	2		False	False	0			NA
29	Tfe3	Un1Cas12f1_TTTR	3	chrX:7628500-7628524	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	24	peak_41136	1954.188599	-333
29	Tfe3	Un1Cas12f1_TTTR	3	chrX:7628500-7628524	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	24	peak_41010	2004.708496	-331
29	Tfe3	Un1Cas12f1_TTTR	3	chrX:7628500-7628524	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	24	peak_40568	2114.513672	-326
29	Tfe3	Un1Cas12f1_TTTR	3	chrX:7628500-7628524	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	24	peak_40473	2375.141113	-349
29	Tfe3	Un1Cas12f1_TTTR	3	chrX:7628500-7628524	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	False	False	0			NA
