id	source_chrom	source_start	source_end	label	mapped_chrom	mapped_start	mapped_end	status
BL000350	chr11	37482400	37484900	High Signal Region	chr11	37373227	37375727	mapped
BL000351	chr11	40230800	40248400	High Signal Region	chr11	40121627	40139227	mapped
BL000352	chr11	40625500	40640300	Low Mappability	chr11	40516327	40531127	mapped
BL000353	chr11	40796600	40860600	High Signal Region	chr11	40687427	40751427	mapped
BL000354	chr11	40887700	40915600	High Signal Region	chr11	40778527	40806427	mapped
BL000355	chr11	41631700	41633600	High Signal Region	chr11	41522527	41524427	mapped
BL000356	chr11	43237300	43239300	Low Mappability	chr11	43128127	43130127	mapped
BL000357	chr11	43286400	43329800	High Signal Region	chr11	43177227	43220627	mapped
BL000358	chr11	43454800	43462300	Low Mappability	chr11	43345627	43353127	mapped
BL000359	chr11	43659700	43682100	Low Mappability	chr11	43550527	43572927	mapped
BL000360	chr11	45584200	45655700	Low Mappability	chr11	45475027	45546527	mapped
BL000361	chr11	46412300	46415000	Low Mappability	chr11	46303127	46305827	mapped
BL000362	chr11	46492800	46514400	Low Mappability	chr11	46383627	46405227	mapped
BL000363	chr11	47847500	47860600	High Signal Region	chr11	47738327	47751427	mapped
BL000364	chr11	48451800	48536100	High Signal Region	chr11	48342627	48426927	mapped
BL000365	chr11	48929800	49060400	Low Mappability	chr11	48820627	48951227	mapped
BL000366	chr11	50445100	50469600	High Signal Region	chr11	50335927	50360427	mapped
BL000367	chr11	51437600	51456700	High Signal Region	chr11	51328427	51347527	mapped
BL000368	chr11	51664900	51690400	Low Mappability	chr11	51555727	51581227	mapped
BL000369	chr11	54135500	54141600	High Signal Region	chr11	54026326	54032426	mapped
BL000370	chr11	54576500	54583300	Low Mappability	chr11	54467326	54474126	mapped
BL000371	chr11	55240500	55248100	Low Mappability	chr11	55131326	55138926	mapped
BL000372	chr11	56588500	56594500	High Signal Region	chr11	56479326	56485326	mapped
BL000373	chr11	57301700	57303600	High Signal Region	chr11	57192526	57194426	mapped
BL000374	chr11	60558900	60699000	Low Mappability	chr11	60449726	60589826	mapped
BL000375	chr11	61407400	61427800	Low Mappability	chr11	61298226	61318626	mapped
BL000376	chr11	61593700	61596500	Low Mappability	chr11	61484526	61487326	mapped
BL000377	chr11	62879300	62901500	High Signal Region	chr11	62770126	62792326	mapped
BL000378	chr11	63467600	63475000	Low Mappability	chr11	63358426	63365826	mapped
BL000379	chr11	64568100	64574200	High Signal Region	chr11	64458926	64465026	mapped
BL000380	chr11	64681700	64683600	Low Mappability	chr11	64572526	64574426	mapped
BL000381	chr11	64791900	64827100	Low Mappability	chr11	64682726	64717926	mapped
BL000382	chr11	65451700	65458800	Low Mappability	chr11	65342526	65349626	mapped
BL000383	chr11	66629900	66634100	High Signal Region	chr11	66520726	66524926	mapped
BL000384	chr11	66947700	66958600	Low Mappability	chr11	66838526	66849426	mapped
BL000385	chr11	67866400	67872800	Low Mappability	chr11	67757226	67763626	mapped
BL000386	chr11	70155800	70162400	Low Mappability	chr11	70046626	70053226	mapped
BL000387	chr11	71505700	71512100	Low Mappability	chr11	71396526	71402926	mapped
BL000388	chr11	71875200	71881700	Low Mappability	chr11	71766026	71772526	mapped
BL000389	chr11	73436900	73439100	Low Mappability	chr11	73327726	73329926	mapped
BL000390	chr11	74128800	74136200	Low Mappability	chr11	74019626	74027026	mapped
BL000391	chr11	74199900	74226800	Low Mappability	chr11	74090726	74117626	mapped
BL000392	chr11	74301700	74319600	High Signal Region	chr11	74192526	74210426	mapped
BL000393	chr11	74540000	74548400	Low Mappability	chr11	74430826	74439226	mapped
BL000394	chr11	74884300	74899000	Low Mappability	chr11	74775126	74789826	mapped
BL000395	chr11	76828100	76868600	Low Mappability	chr11	76718926	76759426	mapped
BL000396	chr11	77255000	77257100	Low Mappability	chr11	77145826	77147926	mapped
BL000397	chr11	79845100	79847300	Low Mappability	chr11	79735926	79738126	mapped
BL000398	chr11	79872400	79877100	Low Mappability	chr11	79763226	79767926	mapped
BL000399	chr11	79917300	79920800	Low Mappability	chr11	79808126	79811626	mapped
BL000400	chr11	81545400	81552800	Low Mappability	chr11	81436226	81443626	mapped
BL000401	chr11	82123300	82144400	High Signal Region	chr11	82014126	82035226	mapped
BL000402	chr11	82333900	82338400	Low Mappability	chr11	82224726	82229226	mapped
BL000403	chr11	83050300	83093600	High Signal Region	chr11	82941126	82984426	mapped
BL000404	chr11	83126000	83172300	Low Mappability	chr11	83016826	83063126	mapped
BL000405	chr11	85046500	85067800	High Signal Region	chr11	84937326	84958626	mapped
BL000406	chr11	85285400	85292700	High Signal Region	chr11	85176226	85183526	mapped
BL000407	chr11	88910900	88917600	Low Mappability	chr11	88801726	88808426	mapped
BL000408	chr11	88965900	88971900	High Signal Region	chr11	88856726	88862726	mapped
BL000409	chr11	89080800	89101300	High Signal Region	chr11	88971626	88992126	mapped
BL000410	chr11	90504000	90510500	High Signal Region	chr11	90394826	90401326	mapped
BL000411	chr11	90829400	90835000	Low Mappability	chr11	90720226	90725826	mapped
BL000412	chr11	90901700	90908400	Low Mappability	chr11	90792526	90799226	mapped
BL000413	chr11	90958500	91026800	Low Mappability	chr11	90849326	90917626	mapped
BL000414	chr11	91047200	91049300	Low Mappability	chr11	90938026	90940126	mapped
BL000415	chr11	92099000	92108200	High Signal Region	chr11	91989826	91999026	mapped
BL000416	chr11	93409300	93428900	High Signal Region	chr11	93300126	93319726	mapped
BL000417	chr11	94622900	94629900	Low Mappability	chr11	94513726	94520726	mapped
BL000418	chr11	96065000	96093900	High Signal Region	chr11	95955826	95984726	mapped
BL000419	chr11	98586900	98673900	Low Mappability	chr11	98477726	98564726	mapped
BL000420	chr11	99712600	99717300	High Signal Region	chr11	99603426	99608126	mapped
BL000421	chr11	100662800	100669700	Low Mappability	chr11	100553626	100560526	mapped
BL000422	chr11	101731800	101741400	High Signal Region	chr11	101622626	101632226	mapped
BL000423	chr11	102992300	103049900	Low Mappability	chr11	102883126	102940726	mapped
BL000424	chr11	104239000	104242600	Low Mappability	chr11	104129826	104133426	mapped
BL000425	chr11	106028100	106037400	High Signal Region	chr11	105918926	105928226	mapped
BL000426	chr11	106254800	106297600	High Signal Region	chr11	106145626	106188426	mapped
BL000427	chr11	106943500	106950100	Low Mappability	chr11	106834326	106840926	mapped
BL000428	chr11	107188200	107200400	High Signal Region	chr11	107079026	107091226	mapped
BL000429	chr11	107281300	107283200	High Signal Region	chr11	107172126	107174026	mapped
BL000430	chr11	108377600	108404500	Low Mappability	chr11	108268426	108295326	mapped
BL000431	chr11	108649800	108655400	Low Mappability	chr11	108540626	108546226	mapped
BL000432	chr11	109010700	109024400	High Signal Region	chr11	108901526	108915226	mapped
BL000433	chr11	109998500	110024600	Low Mappability	chr11	109889326	109915426	mapped
BL000434	chr11	110421300	110423200	High Signal Region	chr11	110312126	110314026	mapped
BL000435	chr11	111182400	111189800	Low Mappability	chr11	111073226	111080626	mapped
BL000436	chr11	111215500	111234900	Low Mappability	chr11	111106326	111125726	mapped
BL000437	chr11	111353300	111360000	Low Mappability	chr11	111244126	111250826	mapped
BL000438	chr11	111855400	111857100	High Signal Region	chr11	111746226	111747926	mapped
BL000439	chr11	112010600	112016400	High Signal Region	chr11	111901426	111907226	mapped
BL000440	chr11	114456300	114462800	Low Mappability	chr11	114347126	114353626	mapped
BL000441	chr11	115014300	115046900	Low Mappability	chr11	114905126	114937726	mapped
BL000442	chr11	115611200	115665700	High Signal Region	chr11	115502026	115556526	mapped
BL000443	chr11	115754800	115766900	Low Mappability	chr11	115645626	115657726	mapped
BL000444	chr11	116389300	116395200	Low Mappability	chr11	116280126	116286026	mapped
BL000445	chr11	116742700	116792800	Low Mappability	chr11	116633526	116683626	mapped
BL000446	chr11	117499800	117505100	Low Mappability	chr11	117390626	117395926	mapped
BL000447	chr11	119299800	119340300	Low Mappability	chr11	119190626	119231126	mapped
BL000448	chr11	120305300	120357300	Low Mappability	chr11	120196126	120248126	mapped
BL000449	chr11	120515100	120644700	High Signal Region	chr11	120405926	120535526	mapped
BL000450	chr11	121069800	121075100	High Signal Region	chr11	120960626	120965926	mapped
BL000451	chr11	121203000	121207500	Low Mappability	chr11	121093826	121098326	mapped
BL000452	chr11	121396100	121422700	Low Mappability	chr11	121286926	121313526	mapped
BL000453	chr11	121611900	121614000	Low Mappability	chr11	121502726	121504826	mapped
BL000454	chr11	121981400	122082500	High Signal Region				unmapped
BL000455	chr12	0	3070900	High Signal Region				unmapped
BL000456	chr12	3102800	3111000	High Signal Region	chr12	3152800	3161000	mapped
BL000457	chr12	4110500	4112400	High Signal Region	chr12	4160500	4162400	mapped
BL000458	chr12	4218500	4235300	High Signal Region	chr12	4268500	4285300	mapped
BL000459	chr12	4751600	4790100	High Signal Region	chr12	4801600	4840100	mapped
BL000460	chr12	5050300	5065400	High Signal Region	chr12	5100300	5115400	mapped
BL000461	chr12	6514000	6525100	High Signal Region	chr12	6564000	6575100	mapped
BL000462	chr12	6606500	6612600	High Signal Region	chr12	6656500	6662600	mapped
BL000463	chr12	7447300	7449900	High Signal Region	chr12	7497300	7499900	mapped
BL000464	chr12	7801900	7808600	High Signal Region	chr12	7851900	7858600	mapped
BL000465	chr12	7925300	7939600	High Signal Region	chr12	7975300	7989600	mapped
BL000466	chr12	8572000	8640600	High Signal Region	chr12	8622000	8690600	mapped
BL000467	chr12	10693000	10704200	High Signal Region	chr12	10743000	10754200	mapped
BL000468	chr12	10961300	11004600	High Signal Region	chr12	11011300	11054600	mapped
BL000469	chr12	11187600	11194100	High Signal Region	chr12	11237601	11244101	mapped
BL000470	chr12	11642900	11658000	High Signal Region	chr12	11692901	11708001	mapped
BL000471	chr12	12092500	12097600	High Signal Region	chr12	12142501	12147601	mapped
BL000472	chr12	14844600	14848200	High Signal Region	chr12	14894601	14898201	mapped
BL000473	chr12	15026600	15032400	High Signal Region	chr12	15076601	15082401	mapped
BL000474	chr12	15252700	15259600	High Signal Region	chr12	15302701	15309601	mapped
BL000475	chr12	15866100	15871800	High Signal Region	chr12	15916101	15921801	mapped
BL000476	chr12	16746900	16748800	High Signal Region	chr12	16796901	16798801	mapped
BL000477	chr12	17116400	17129400	High Signal Region	chr12	17166401	17179401	mapped
BL000478	chr12	17243500	17248500	High Signal Region	chr12	17293501	17298501	mapped
BL000479	chr12	18340700	18354800	High Signal Region	chr12	18390701	18404801	mapped
BL000480	chr12	18856500	18909700	High Signal Region	chr12	18906501	18959701	mapped
BL000481	chr12	19312600	19413500	High Signal Region	chr12	19362601	19463501	mapped
BL000482	chr12	19442600	19590100	High Signal Region	chr12	19492601	19640101	mapped
BL000483	chr12	19627700	19633600	High Signal Region	chr12	19677701	19683601	mapped
BL000484	chr12	19777500	19781600	High Signal Region	chr12	19827501	19831601	mapped
BL000485	chr12	19879300	19901200	High Signal Region	chr12	19929301	19951201	mapped
BL000486	chr12	19931800	19948600	High Signal Region	chr12	19981801	19998601	mapped
BL000487	chr12	20031900	20205100	High Signal Region	chr12	20081901	20255101	mapped
BL000488	chr12	20225600	20298300	High Signal Region	chr12	20275601	20348301	mapped
BL000489	chr12	21914300	21916000	Low Mappability	chr12	21964301	21966001	mapped
BL000490	chr12	21972100	21987900	High Signal Region	chr12	22022101	22037901	mapped
BL000491	chr12	22021600	22680500	Low Mappability	chr12	22071601	22730501	mapped
BL000492	chr12	22896100	22902300	High Signal Region	chr12	22946101	22952301	mapped
BL000493	chr12	23140700	23225200	High Signal Region	chr12	23190701	23275201	mapped
BL000494	chr12	23283500	24030600	High Signal Region	chr12	23333501	24080601	mapped
BL000495	chr12	24295300	24365100	Low Mappability	chr12	24345301	24415101	mapped
BL000496	chr12	24692300	24727100	High Signal Region	chr12	24742299	24777099	mapped
BL000497	chr12	25591800	25595300	Low Mappability	chr12	25641799	25645299	mapped
BL000498	chr12	25840400	25842100	High Signal Region	chr12	25890399	25892099	mapped
BL000499	chr12	27556800	27592000	High Signal Region	chr12	27606799	27641999	mapped
BL000500	chr12	28491400	28494000	High Signal Region	chr12	28541399	28543999	mapped
BL000501	chr12	28954800	28964000	High Signal Region	chr12	29004799	29013999	mapped
BL000502	chr12	29379500	29400800	High Signal Region	chr12	29429499	29450799	mapped
BL000503	chr12	30965100	31016300	High Signal Region	chr12	31015099	31066299	mapped
BL000504	chr12	32020400	32032500	Low Mappability	chr12	32070399	32082499	mapped
BL000505	chr12	32217700	32219200	High Signal Region	chr12	32267699	32269199	mapped
BL000506	chr12	33388100	33410100	Low Mappability	chr12	33438099	33460099	mapped
BL000507	chr12	33748900	33771800	High Signal Region	chr12	33798899	33821799	mapped
BL000508	chr12	33869500	33880600	High Signal Region	chr12	33919499	33930599	mapped
BL000509	chr12	34056800	34074100	High Signal Region	chr12	34106799	34124099	mapped
BL000510	chr12	34128700	34139700	High Signal Region	chr12	34178699	34189699	mapped
BL000511	chr12	34623000	34629000	Low Mappability	chr12	34672999	34678999	mapped
BL000512	chr12	35783900	35814400	High Signal Region	chr12	35833899	35864399	mapped
BL000513	chr12	36099400	36107200	High Signal Region	chr12	36149399	36157199	mapped
BL000514	chr12	36679100	36700200	Low Mappability	chr12	36729099	36750199	mapped
BL000515	chr12	36952200	36957900	High Signal Region	chr12	37002199	37007899	mapped
BL000516	chr12	38746900	38749300	High Signal Region	chr12	38796899	38799299	mapped
BL000517	chr12	41363500	41385500	High Signal Region	chr12	41413499	41435499	mapped
BL000518	chr12	41502600	41516100	High Signal Region	chr12	41552599	41566099	mapped
BL000519	chr12	41860000	41870200	High Signal Region	chr12	41906783	41916983	mapped
BL000520	chr12	42124500	42126300	High Signal Region	chr12	42171283	42173083	mapped
BL000521	chr12	42437900	42443400	High Signal Region	chr12	42484683	42490183	mapped
BL000522	chr12	42666800	42690800	High Signal Region	chr12	42713583	42737583	mapped
BL000523	chr12	43335600	43349300	High Signal Region	chr12	43382383	43396083	mapped
BL000524	chr12	43659100	43675300	High Signal Region	chr12	43705883	43722083	mapped
BL000525	chr12	43953900	43986900	High Signal Region	chr12	44000683	44033683	mapped
BL000526	chr12	44064500	44070600	High Signal Region	chr12	44111283	44117383	mapped
BL000527	chr12	44765600	44795900	Low Mappability	chr12	44812383	44842683	mapped
BL000528	chr12	45768700	45773700	High Signal Region	chr12	45815483	45820483	mapped
BL000529	chr12	45949200	45962200	High Signal Region	chr12	45995983	46008983	mapped
BL000530	chr12	46707000	46709200	High Signal Region	chr12	46753783	46755983	mapped
BL000531	chr12	47027300	47039300	High Signal Region	chr12	47074083	47086083	mapped
BL000532	chr12	47280500	47286800	High Signal Region	chr12	47327283	47333583	mapped
BL000533	chr12	47328600	47331300	High Signal Region	chr12	47375383	47378083	mapped
BL000534	chr12	47646800	47648300	High Signal Region	chr12	47693583	47695083	mapped
BL000535	chr12	47833000	47834900	High Signal Region	chr12	47879783	47881683	mapped
BL000536	chr12	47995600	47997600	High Signal Region	chr12	48042383	48044383	mapped
BL000537	chr12	48842900	48849500	High Signal Region	chr12	48889683	48896283	mapped
BL000538	chr12	49124800	49155700	High Signal Region	chr12	49171583	49202483	mapped
BL000539	chr12	49245200	49272100	High Signal Region	chr12	49291983	49318883	mapped
BL000540	chr12	49606200	49612000	High Signal Region	chr12	49652983	49658783	mapped
BL000541	chr12	50784600	50789900	High Signal Region	chr12	50831383	50836683	mapped
BL000542	chr12	51486000	51492000	High Signal Region	chr12	51532783	51538783	mapped
BL000543	chr12	52157900	52176400	High Signal Region	chr12	52204683	52223183	mapped
BL000544	chr12	52200400	52223200	High Signal Region	chr12	52247183	52269983	mapped
BL000545	chr12	52579600	52581200	High Signal Region	chr12	52626383	52627983	mapped
BL000546	chr12	52730000	52735400	Low Mappability	chr12	52776783	52782183	mapped
BL000547	chr12	52906200	52952300	High Signal Region	chr12	52952983	52999083	mapped
