gene_symbol	gene_id	definition	selection_source	chrom	tss	strand	transcript_id	transcript_name	transcript_support_level	tags	n_annotated_transcripts
1700016H13Rik	ENSMUSG00000029320.12	appris_principal	APPRIS_principal	chr5	103803875	-	ENSMUST00000119824.8	1700016H13Rik-202	5	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
1700016H13Rik	ENSMUSG00000029320.12	legacy_most5_basic	legacy_most5_basic	chr5	103803875	-	ENSMUST00000119824.8	1700016H13Rik-202	5	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
1700016K19Rik	ENSMUSG00000053783.6	ensembl_canonical	Ensembl_canonical	chr11	75890737	+	ENSMUST00000066408.6	1700016K19Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700016K19Rik	ENSMUSG00000053783.6	appris_principal	APPRIS_principal	chr11	75890737	+	ENSMUST00000066408.6	1700016K19Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700016K19Rik	ENSMUSG00000053783.6	legacy_most5_basic	legacy_most5_basic	chr11	75890737	+	ENSMUST00000066408.6	1700016K19Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700017B05Rik	ENSMUSG00000032300.8	ensembl_canonical	Ensembl_canonical	chr9	57169894	-	ENSMUST00000034846.7	1700017B05Rik-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	6
1700017B05Rik	ENSMUSG00000032300.8	appris_principal	APPRIS_principal	chr9	57169894	-	ENSMUST00000034846.7	1700017B05Rik-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	6
1700017B05Rik	ENSMUSG00000032300.8	legacy_most5_basic	legacy_most5_basic	chr9	57169894	-	ENSMUST00000034846.7	1700017B05Rik-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	6
1700017N19Rik	ENSMUSG00000056912.13	ensembl_canonical	Ensembl_canonical	chr10	100428269	+	ENSMUST00000190708.7	1700017N19Rik-207	5	downstream_ATG;not_organism_supported;basic;Ensembl_canonical;appris_principal_1	10
1700017N19Rik	ENSMUSG00000056912.13	appris_principal	APPRIS_principal	chr10	100428269	+	ENSMUST00000190708.7	1700017N19Rik-207	5	downstream_ATG;not_organism_supported;basic;Ensembl_canonical;appris_principal_1	10
1700017N19Rik	ENSMUSG00000056912.13	legacy_most5_basic	legacy_most5_basic	chr10	100426345	+	ENSMUST00000218464.2	1700017N19Rik-210	5	alternative_5_UTR;NAGNAG_splice_site;RNA_Seq_supported_only;basic;CCDS	10
1700018B08Rik	ENSMUSG00000031809.11	ensembl_canonical	Ensembl_canonical	chr8	122268692	-	ENSMUST00000034265.11	1700018B08Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
1700018B08Rik	ENSMUSG00000031809.11	appris_principal	APPRIS_principal	chr8	122268692	-	ENSMUST00000034265.11	1700018B08Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
1700018B08Rik	ENSMUSG00000031809.11	legacy_most5_basic	legacy_most5_basic	chr8	122268692	-	ENSMUST00000034265.11	1700018B08Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
1700018F24Rik	ENSMUSG00000029620.5	ensembl_canonical	Ensembl_canonical	chr5	144979799	+	ENSMUST00000031624.5	1700018F24Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700018F24Rik	ENSMUSG00000029620.5	appris_principal	APPRIS_principal	chr5	144979799	+	ENSMUST00000031624.5	1700018F24Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700018F24Rik	ENSMUSG00000029620.5	legacy_most5_basic	legacy_most5_basic	chr5	144979799	+	ENSMUST00000031624.5	1700018F24Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700018G05Rik	ENSMUSG00000109745.2	ensembl_canonical	Ensembl_canonical	chrX	101971977	+	ENSMUST00000211116.2	1700018G05Rik-201	1	basic;Ensembl_canonical;appris_principal_1	1
1700018G05Rik	ENSMUSG00000109745.2	appris_principal	APPRIS_principal	chrX	101971977	+	ENSMUST00000211116.2	1700018G05Rik-201	1	basic;Ensembl_canonical;appris_principal_1	1
1700018G05Rik	ENSMUSG00000109745.2	legacy_most5_basic	legacy_most5_basic	chrX	101971977	+	ENSMUST00000211116.2	1700018G05Rik-201	1	basic;Ensembl_canonical;appris_principal_1	1
1700019A02Rik	ENSMUSG00000060715.10	ensembl_canonical	Ensembl_canonical	chr1	53226766	-	ENSMUST00000190748.2	1700019A02Rik-202	3	basic;Ensembl_canonical;appris_alternative_2	2
1700019A02Rik	ENSMUSG00000060715.10	appris_principal	APPRIS_principal	chr1	53226794	-	ENSMUST00000072235.10	1700019A02Rik-201	1	basic;appris_principal_5;CCDS	2
1700019A02Rik	ENSMUSG00000060715.10	legacy_most5_basic	legacy_most5_basic	chr1	53226794	-	ENSMUST00000072235.10	1700019A02Rik-201	1	basic;appris_principal_5;CCDS	2
1700019D03Rik	ENSMUSG00000043629.13	ensembl_canonical	Ensembl_canonical	chr1	52992002	-	ENSMUST00000050567.11	1700019D03Rik-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
1700019D03Rik	ENSMUSG00000043629.13	appris_principal	APPRIS_principal	chr1	52992002	-	ENSMUST00000050567.11	1700019D03Rik-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	7
1700019D03Rik	ENSMUSG00000043629.13	legacy_most5_basic	legacy_most5_basic	chr1	53059337	-	ENSMUST00000191441.2	1700019D03Rik-207	3	alternative_5_UTR;basic;appris_principal_1;CCDS	7
1700019N19Rik	ENSMUSG00000026931.11	ensembl_canonical	Ensembl_canonical	chr19	58782892	-	ENSMUST00000028299.11	1700019N19Rik-201	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	2
1700019N19Rik	ENSMUSG00000026931.11	appris_principal	APPRIS_principal	chr19	58781714	-	ENSMUST00000166692.2	1700019N19Rik-202	5	basic;appris_principal_2	2
1700019N19Rik	ENSMUSG00000026931.11	legacy_most5_basic	legacy_most5_basic	chr19	58782892	-	ENSMUST00000028299.11	1700019N19Rik-201	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	2
1700020A23Rik	ENSMUSG00000027409.6	ensembl_canonical	Ensembl_canonical	chr2	130247205	+	ENSMUST00000028898.5	1700020A23Rik-201	1	CAGE_supported_TSS;basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700020A23Rik	ENSMUSG00000027409.6	appris_principal	APPRIS_principal	chr2	130247205	+	ENSMUST00000028898.5	1700020A23Rik-201	1	CAGE_supported_TSS;basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700020A23Rik	ENSMUSG00000027409.6	legacy_most5_basic	legacy_most5_basic	chr2	130247178	+	ENSMUST00000110281.2	1700020A23Rik-202	3	alternative_5_UTR;basic;appris_principal_1;CCDS	3
1700020L24Rik	ENSMUSG00000035085.6	ensembl_canonical	Ensembl_canonical	chr11	83328502	+	ENSMUST00000037378.6	1700020L24Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700020L24Rik	ENSMUSG00000035085.6	appris_principal	APPRIS_principal	chr11	83328502	+	ENSMUST00000037378.6	1700020L24Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700020L24Rik	ENSMUSG00000035085.6	legacy_most5_basic	legacy_most5_basic	chr11	83328502	+	ENSMUST00000037378.6	1700020L24Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700020N01Rik	ENSMUSG00000050844.7	ensembl_canonical	Ensembl_canonical	chr10	21469043	+	ENSMUST00000057341.7	1700020N01Rik-201	1	CAGE_supported_TSS;basic;Ensembl_canonical;appris_principal_1	4
1700020N01Rik	ENSMUSG00000050844.7	appris_principal	APPRIS_principal	chr10	21469043	+	ENSMUST00000057341.7	1700020N01Rik-201	1	CAGE_supported_TSS;basic;Ensembl_canonical;appris_principal_1	4
1700020N01Rik	ENSMUSG00000050844.7	legacy_most5_basic	legacy_most5_basic	chr10	21468046	+	ENSMUST00000249401.1	1700020N01Rik-203	NA	basic;appris_principal_1	4
1700020N15Rik	ENSMUSG00000059690.2	ensembl_canonical	Ensembl_canonical	chrX	68988905	+	ENSMUST00000075654.2	1700020N15Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700020N15Rik	ENSMUSG00000059690.2	appris_principal	APPRIS_principal	chrX	68988905	+	ENSMUST00000075654.2	1700020N15Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700020N15Rik	ENSMUSG00000059690.2	legacy_most5_basic	legacy_most5_basic	chrX	68988905	+	ENSMUST00000075654.2	1700020N15Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700021F07Rik	ENSMUSG00000027518.4	ensembl_canonical	Ensembl_canonical	chr2	173364378	+	ENSMUST00000029023.4	1700021F07Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700021F07Rik	ENSMUSG00000027518.4	appris_principal	APPRIS_principal	chr2	173364378	+	ENSMUST00000029023.4	1700021F07Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700021F07Rik	ENSMUSG00000027518.4	legacy_most5_basic	legacy_most5_basic	chr2	173364378	+	ENSMUST00000029023.4	1700021F07Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700022I11Rik	ENSMUSG00000028451.13	ensembl_canonical	Ensembl_canonical	chr4	42969945	+	ENSMUST00000030163.12	1700022I11Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
1700022I11Rik	ENSMUSG00000028451.13	appris_principal	APPRIS_principal	chr4	42969945	+	ENSMUST00000030163.12	1700022I11Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
1700022I11Rik	ENSMUSG00000028451.13	legacy_most5_basic	legacy_most5_basic	chr4	42969945	+	ENSMUST00000030163.12	1700022I11Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
1700024B05Rik	ENSMUSG00000052334.12	ensembl_canonical	Ensembl_canonical	chr14	41765951	+	ENSMUST00000064162.11	1700024B05Rik-201	1	basic;Ensembl_canonical;appris_principal_2	2
1700024B05Rik	ENSMUSG00000052334.12	appris_principal	APPRIS_principal	chr14	41765951	+	ENSMUST00000064162.11	1700024B05Rik-201	1	basic;Ensembl_canonical;appris_principal_2	2
1700024B05Rik	ENSMUSG00000052334.12	legacy_most5_basic	legacy_most5_basic	chr14	41765951	+	ENSMUST00000064162.11	1700024B05Rik-201	1	basic;Ensembl_canonical;appris_principal_2	2
1700024G13Rik	ENSMUSG00000072473.5	ensembl_canonical	Ensembl_canonical	chr14	32110347	-	ENSMUST00000100723.4	1700024G13Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700024G13Rik	ENSMUSG00000072473.5	appris_principal	APPRIS_principal	chr14	32110347	-	ENSMUST00000100723.4	1700024G13Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700024G13Rik	ENSMUSG00000072473.5	legacy_most5_basic	legacy_most5_basic	chr14	32110347	-	ENSMUST00000100723.4	1700024G13Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
1700025B11Rik	ENSMUSG00000101113.2	ensembl_canonical	Ensembl_canonical	chr15	77446091	-	ENSMUST00000190233.2	1700025B11Rik-201	1	basic;Ensembl_canonical;appris_principal_1	1
1700025B11Rik	ENSMUSG00000101113.2	appris_principal	APPRIS_principal	chr15	77446091	-	ENSMUST00000190233.2	1700025B11Rik-201	1	basic;Ensembl_canonical;appris_principal_1	1
1700025B11Rik	ENSMUSG00000101113.2	legacy_most5_basic	legacy_most5_basic	chr15	77446091	-	ENSMUST00000190233.2	1700025B11Rik-201	1	basic;Ensembl_canonical;appris_principal_1	1
1700025C18Rik	ENSMUSG00000078935.2	ensembl_canonical	Ensembl_canonical	chr2	164932669	-	ENSMUST00000109304.2	1700025C18Rik-201	1	basic;Ensembl_canonical;appris_principal_1;exp_conf	1
1700025C18Rik	ENSMUSG00000078935.2	appris_principal	APPRIS_principal	chr2	164932669	-	ENSMUST00000109304.2	1700025C18Rik-201	1	basic;Ensembl_canonical;appris_principal_1;exp_conf	1
1700025C18Rik	ENSMUSG00000078935.2	legacy_most5_basic	legacy_most5_basic	chr2	164932669	-	ENSMUST00000109304.2	1700025C18Rik-201	1	basic;Ensembl_canonical;appris_principal_1;exp_conf	1
1700025G04Rik	ENSMUSG00000032666.17	ensembl_canonical	Ensembl_canonical	chr1	151965875	-	ENSMUST00000044581.14	1700025G04Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
1700025G04Rik	ENSMUSG00000032666.17	appris_principal	APPRIS_principal	chr1	151965875	-	ENSMUST00000044581.14	1700025G04Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
1700025G04Rik	ENSMUSG00000032666.17	legacy_most5_basic	legacy_most5_basic	chr1	151965875	-	ENSMUST00000044581.14	1700025G04Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
1700028J19Rik	ENSMUSG00000038782.8	ensembl_canonical	Ensembl_canonical	chr7	43885607	-	ENSMUST00000236952.2	1700028J19Rik-205	NA	RNA_Seq_supported_only;basic;Ensembl_canonical;appris_principal_5	6
1700028J19Rik	ENSMUSG00000038782.8	appris_principal	APPRIS_principal	chr7	43885607	-	ENSMUST00000236952.2	1700028J19Rik-205	NA	RNA_Seq_supported_only;basic;Ensembl_canonical;appris_principal_5	6
1700028J19Rik	ENSMUSG00000038782.8	legacy_most5_basic	legacy_most5_basic	chr7	43896118	-	ENSMUST00000237383.2	1700028J19Rik-206	NA	RNA_Seq_supported_only;basic;appris_alternative_2	6
1700028K03Rik	ENSMUSG00000089798.11	ensembl_canonical	Ensembl_canonical	chr5	107682576	+	ENSMUST00000239050.2	1700028K03Rik-206	NA	basic;Ensembl_canonical;appris_principal_4;CCDS	6
1700028K03Rik	ENSMUSG00000089798.11	appris_principal	APPRIS_principal	chr5	107682576	+	ENSMUST00000239050.2	1700028K03Rik-206	NA	basic;Ensembl_canonical;appris_principal_4;CCDS	6
1700028K03Rik	ENSMUSG00000089798.11	legacy_most5_basic	legacy_most5_basic	chr5	107682574	+	ENSMUST00000058921.15	1700028K03Rik-201	2	upstream_ATG;basic;appris_alternative_2	6
1700029F12Rik	ENSMUSG00000052075.8	ensembl_canonical	Ensembl_canonical	chr13	97170869	-	ENSMUST00000091377.5	1700029F12Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700029F12Rik	ENSMUSG00000052075.8	appris_principal	APPRIS_principal	chr13	97170869	-	ENSMUST00000091377.5	1700029F12Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700029F12Rik	ENSMUSG00000052075.8	legacy_most5_basic	legacy_most5_basic	chr13	97170869	-	ENSMUST00000091377.5	1700029F12Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700029H14Rik	ENSMUSG00000031452.16	ensembl_canonical	Ensembl_canonical	chr8	13612460	-	ENSMUST00000151400.10	1700029H14Rik-204	5	inferred_exon_combination;not_organism_supported;basic;Ensembl_canonical;appris_principal_5	6
1700029H14Rik	ENSMUSG00000031452.16	appris_principal	APPRIS_principal	chr8	13612460	-	ENSMUST00000151400.10	1700029H14Rik-204	5	inferred_exon_combination;not_organism_supported;basic;Ensembl_canonical;appris_principal_5	6
1700029H14Rik	ENSMUSG00000031452.16	legacy_most5_basic	legacy_most5_basic	chr8	13612460	-	ENSMUST00000151400.10	1700029H14Rik-204	5	inferred_exon_combination;not_organism_supported;basic;Ensembl_canonical;appris_principal_5	6
1700029J07Rik	ENSMUSG00000071103.11	ensembl_canonical	Ensembl_canonical	chr8	46428288	-	ENSMUST00000095323.8	1700029J07Rik-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700029J07Rik	ENSMUSG00000071103.11	appris_principal	APPRIS_principal	chr8	46428288	-	ENSMUST00000095323.8	1700029J07Rik-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700029J07Rik	ENSMUSG00000071103.11	legacy_most5_basic	legacy_most5_basic	chr8	46428288	-	ENSMUST00000095323.8	1700029J07Rik-201	1	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	3
1700030J22Rik	ENSMUSG00000031847.9	ensembl_canonical	Ensembl_canonical	chr8	117705681	-	ENSMUST00000070577.7	1700030J22Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700030J22Rik	ENSMUSG00000031847.9	appris_principal	APPRIS_principal	chr8	117705681	-	ENSMUST00000070577.7	1700030J22Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700030J22Rik	ENSMUSG00000031847.9	legacy_most5_basic	legacy_most5_basic	chr8	117705697	-	ENSMUST00000213068.2	1700030J22Rik-202	1	basic;appris_principal_1;CCDS	2
1700030K09Rik	ENSMUSG00000052794.14	ensembl_canonical	Ensembl_canonical	chr8	73197723	+	ENSMUST00000064853.13	1700030K09Rik-201	1	basic;Ensembl_canonical;appris_principal_5;CCDS	3
1700030K09Rik	ENSMUSG00000052794.14	appris_principal	APPRIS_principal	chr8	73197723	+	ENSMUST00000064853.13	1700030K09Rik-201	1	basic;Ensembl_canonical;appris_principal_5;CCDS	3
1700030K09Rik	ENSMUSG00000052794.14	legacy_most5_basic	legacy_most5_basic	chr8	73197723	+	ENSMUST00000064853.13	1700030K09Rik-201	1	basic;Ensembl_canonical;appris_principal_5;CCDS	3
1700031F05Rik	ENSMUSG00000032894.14	ensembl_canonical	Ensembl_canonical	chrX	101909958	-	ENSMUST00000048061.13	1700031F05Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700031F05Rik	ENSMUSG00000032894.14	appris_principal	APPRIS_principal	chrX	101909958	-	ENSMUST00000048061.13	1700031F05Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700031F05Rik	ENSMUSG00000032894.14	legacy_most5_basic	legacy_most5_basic	chrX	101909958	-	ENSMUST00000048061.13	1700031F05Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700031L13Rik	ENSMUSG00000099863.2	ensembl_canonical	Ensembl_canonical	chr5	82272556	-	ENSMUST00000188072.2	1700031L13Rik-204	5	not_organism_supported;basic;Ensembl_canonical;appris_principal_1	4
1700031L13Rik	ENSMUSG00000099863.2	appris_principal	APPRIS_principal	chr5	82272556	-	ENSMUST00000188072.2	1700031L13Rik-204	5	not_organism_supported;basic;Ensembl_canonical;appris_principal_1	4
1700031L13Rik	ENSMUSG00000099863.2	legacy_most5_basic	legacy_most5_basic	chr5	82272559	-	ENSMUST00000185410.2	1700031L13Rik-201	1	basic;appris_principal_1	4
1700034E13Rik	ENSMUSG00000024532.14	ensembl_canonical	Ensembl_canonical	chr18	52779280	+	ENSMUST00000118724.8	1700034E13Rik-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700034E13Rik	ENSMUSG00000024532.14	appris_principal	APPRIS_principal	chr18	52779280	+	ENSMUST00000118724.8	1700034E13Rik-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700034E13Rik	ENSMUSG00000024532.14	legacy_most5_basic	legacy_most5_basic	chr18	52779280	+	ENSMUST00000118724.8	1700034E13Rik-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700034J05Rik	ENSMUSG00000040163.15	ensembl_canonical	Ensembl_canonical	chr6	146855919	-	ENSMUST00000036592.15	1700034J05Rik-201	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	2
1700034J05Rik	ENSMUSG00000040163.15	appris_principal	APPRIS_principal	chr6	146855911	-	ENSMUST00000111622.2	1700034J05Rik-202	1	basic;appris_principal_2;CCDS	2
1700034J05Rik	ENSMUSG00000040163.15	legacy_most5_basic	legacy_most5_basic	chr6	146855919	-	ENSMUST00000036592.15	1700034J05Rik-201	1	basic;Ensembl_canonical;appris_alternative_2;CCDS	2
1700037C18Rik	ENSMUSG00000005983.16	ensembl_canonical	Ensembl_canonical	chr16	3725565	-	ENSMUST00000177323.8	1700037C18Rik-205	5	not_organism_supported;basic;Ensembl_canonical;appris_principal_4	6
1700037C18Rik	ENSMUSG00000005983.16	appris_principal	APPRIS_principal	chr16	3725565	-	ENSMUST00000177323.8	1700037C18Rik-205	5	not_organism_supported;basic;Ensembl_canonical;appris_principal_4	6
1700037C18Rik	ENSMUSG00000005983.16	legacy_most5_basic	legacy_most5_basic	chr16	3726552	-	ENSMUST00000115859.8	1700037C18Rik-202	1	basic;appris_alternative_2;CCDS	6
1700037H04Rik	ENSMUSG00000027327.17	ensembl_canonical	Ensembl_canonical	chr2	131002000	-	ENSMUST00000028800.12	1700037H04Rik-201	1	basic;Ensembl_canonical;appris_alternative_1;CCDS	7
1700037H04Rik	ENSMUSG00000027327.17	appris_principal	APPRIS_principal	chr2	131001939	-	ENSMUST00000103188.10	1700037H04Rik-202	1	basic;appris_principal_4;CCDS	7
1700037H04Rik	ENSMUSG00000027327.17	legacy_most5_basic	legacy_most5_basic	chr2	131002000	-	ENSMUST00000028800.12	1700037H04Rik-201	1	basic;Ensembl_canonical;appris_alternative_1;CCDS	7
1700040F15Rik	ENSMUSG00000100667.3	ensembl_canonical	Ensembl_canonical	chrY	61110774	+	ENSMUST00000188244.2	1700040F15Rik-201	1	not_best_in_genome_evidence;basic;Ensembl_canonical;appris_principal_2	2
1700040F15Rik	ENSMUSG00000100667.3	appris_principal	APPRIS_principal	chrY	61110774	+	ENSMUST00000188244.2	1700040F15Rik-201	1	not_best_in_genome_evidence;basic;Ensembl_canonical;appris_principal_2	2
1700040F15Rik	ENSMUSG00000100667.3	legacy_most5_basic	legacy_most5_basic	chrY	61110774	+	ENSMUST00000188244.2	1700040F15Rik-201	1	not_best_in_genome_evidence;basic;Ensembl_canonical;appris_principal_2	2
1700049E17Rik1	ENSMUSG00000079271.5	ensembl_canonical	Ensembl_canonical	chr14	41746905	+	ENSMUST00000095985.5	1700049E17Rik1-201	2	basic;Ensembl_canonical;appris_principal_1	1
1700049E17Rik1	ENSMUSG00000079271.5	appris_principal	APPRIS_principal	chr14	41746905	+	ENSMUST00000095985.5	1700049E17Rik1-201	2	basic;Ensembl_canonical;appris_principal_1	1
1700049E17Rik1	ENSMUSG00000079271.5	legacy_most5_basic	legacy_most5_basic	chr14	41746905	+	ENSMUST00000095985.5	1700049E17Rik1-201	2	basic;Ensembl_canonical;appris_principal_1	1
1700049E17Rik2	ENSMUSG00000090440.3	ensembl_canonical	Ensembl_canonical	chr14	41295167	+	ENSMUST00000163912.3	1700049E17Rik2-202	5	basic;Ensembl_canonical;appris_principal_2	2
1700049E17Rik2	ENSMUSG00000090440.3	appris_principal	APPRIS_principal	chr14	41295167	+	ENSMUST00000163912.3	1700049E17Rik2-202	5	basic;Ensembl_canonical;appris_principal_2	2
1700049E17Rik2	ENSMUSG00000090440.3	legacy_most5_basic	legacy_most5_basic	chr14	41295167	+	ENSMUST00000163912.3	1700049E17Rik2-202	5	basic;Ensembl_canonical;appris_principal_2	2
1700056E22Rik	ENSMUSG00000044854.8	ensembl_canonical	Ensembl_canonical	chr1	183766194	-	ENSMUST00000050306.8	1700056E22Rik-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700056E22Rik	ENSMUSG00000044854.8	appris_principal	APPRIS_principal	chr1	183766194	-	ENSMUST00000050306.8	1700056E22Rik-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700056E22Rik	ENSMUSG00000044854.8	legacy_most5_basic	legacy_most5_basic	chr1	183766194	-	ENSMUST00000050306.8	1700056E22Rik-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	2
1700057G04Rik	ENSMUSG00000074139.9	ensembl_canonical	Ensembl_canonical	chr9	92191429	+	ENSMUST00000098477.8	1700057G04Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
1700057G04Rik	ENSMUSG00000074139.9	appris_principal	APPRIS_principal	chr9	92191429	+	ENSMUST00000098477.8	1700057G04Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
1700057G04Rik	ENSMUSG00000074139.9	legacy_most5_basic	legacy_most5_basic	chr9	92191429	+	ENSMUST00000098477.8	1700057G04Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	6
1700066M21Rik	ENSMUSG00000038323.4	ensembl_canonical	Ensembl_canonical	chr1	57416778	+	ENSMUST00000042734.3	1700066M21Rik-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
