mouse_symbol	human_symbol	gene_id	transcript_id	tss	strand	cas	represented_systems	context	promoter_midpoint_accessible	promoter_any_peak_overlap	protospacers_total_passing	protospacers_fully_in_peak	protospacers_any_peak_overlap	targetable
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	31	24	27	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	31	28	28	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	3	2	3	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	3	3	3	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	False	3	0	0	False
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	3	1	3	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	7	6	7	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	7	7	7	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	False	7	0	0	False
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	7	5	7	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	45	42	45	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	45	45	45	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	False	45	0	0	False
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	45	41	45	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	41	37	41	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	41	41	41	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	False	41	0	0	False
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	41	36	41	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	40	39	40	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	40	40	40	True
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	False	40	0	0	False
Mcoln1	MCOLN1	ENSG00000090674.11	ENST00000264079.6	7587511	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	40	39	40	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	1	1	1	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	1	1	1	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	1	1	1	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	1	1	1	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	11	11	11	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	11	11	11	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	11	11	11	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	11	11	11	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	50	50	50	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	50	50	50	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	50	50	50	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	50	50	50	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	34	34	34	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	34	34	34	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	34	34	34	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	34	34	34	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	40	40	40	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	40	40	40	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	40	40	40	True
Megf10	MEGF10	ENSG00000145794.12	ENST00000503335.2	126626522	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	40	40	40	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	0	0	0	False
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	0	0	0	False
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	0	0	0	False
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	0	0	0	False
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	5	5	5	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	5	5	5	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	5	5	5	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	5	5	5	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	43	43	43	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	43	43	43	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	43	43	43	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	43	43	43	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	26	26	26	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	26	26	26	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	26	26	26	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	26	26	26	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	47	47	47	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	47	47	47	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	47	47	47	True
Mertk	MERTK	ENSG00000153208.12	ENST00000295408.4	112656055	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	47	47	47	True
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	False	2	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	False	2	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	False	2	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	False	2	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	False	8	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	False	8	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	False	8	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	False	8	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	False	52	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	False	52	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	False	52	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	False	52	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	False	41	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	False	41	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	False	41	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	False	41	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	False	49	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	False	49	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	False	49	0	0	False
Mrc1	MRC1	ENSG00000120586.4	ENST00000239761.3	18098351	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	False	49	0	0	False
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	0	0	0	False
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	0	0	0	False
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	0	0	0	False
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	0	0	0	False
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	2	2	2	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	2	2	2	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	2	2	2	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	2	2	2	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	32	32	32	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	32	32	32	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	32	32	32	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	32	32	32	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	20	20	20	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	20	20	20	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	20	20	20	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	20	20	20	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	17	17	17	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	17	17	17	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	17	17	17	True
Nfkb1	NFKB1	ENSG00000109320.7	ENST00000226574.4	103422485	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	17	17	17	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	2	2	2	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	2	2	2	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	2	2	2	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	2	2	2	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	8	8	8	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	8	8	8	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	8	8	8	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	8	8	8	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	64	64	64	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	64	64	64	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	64	64	64	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	64	64	64	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	28	28	28	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	28	28	28	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	28	28	28	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	28	28	28	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	54	54	54	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	54	54	54	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	54	54	54	True
Nr1h3	NR1H3	ENSG00000025434.14	ENST00000467728.1	47279529	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	54	54	54	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	10	6	7	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	10	6	6	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	10	8	9	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	10	7	7	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	2	1	1	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	2	1	1	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	2	2	2	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	2	1	2	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	18	10	12	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	18	10	10	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	18	17	18	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	18	12	14	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	35	16	22	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	35	13	18	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	35	31	34	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	35	22	29	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	16	13	14	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	16	11	13	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	16	15	16	True
P2ry12	P2RY12	ENSG00000169313.9	ENST00000302632.3	151102599	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	16	13	15	True
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	False	2	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	False	2	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	False	2	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	False	2	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	False	7	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	False	7	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	False	7	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	False	7	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	False	45	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	False	45	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	False	45	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	False	45	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	False	35	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	False	35	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	False	35	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	False	35	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	False	37	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	False	37	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	False	37	0	0	False
Pparg	PPARG	ENSG00000132170.15	ENST00000397010.2	12328866	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	False	37	0	0	False
Sall1	SALL1	ENSG00000103449.7	ENST00000251020.4	51185185	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	False	3	0	0	False
